customer_id,age_group,gender,employment_type,join_date,mydata_consent
eca5f0f7-58d7-4320-b51b-a577f17a841c,40대,M,비정규직,2025-07-30,False
d65ebbeb-5ddb-4252-8e1f-3d5c9a4f155b,50대 이상,미상,자영업,2024-10-05,True
62fafffe-8c0f-45a8-926e-3e2c6b9e21f6,20대,M,정규직,2024-07-26,True
d743db15-b35b-44a4-bf0d-9492e41b54ab,40대,F,정규직,2025-03-03,True
5b05d57a-a339-45bf-834c-27420dd43e86,30대,F,정규직,2024-10-23,True
5baf536d-df84-4bc7-83ba-3205bd1a722f,30대,F,무직,2026-06-14,True
62a82a98-b058-4ee3-888c-d568a181800c,40대,미상,비정규직,2025-05-21,True
33d06604-b49c-40ec-a9e7-0af0328f8bd0,50대 이상,F,프리랜서,2025-04-17,True
16a67818-1b89-45a4-ba43-7f6dc4741abc,50대 이상,미상,비정규직,2024-05-17,True
50999552-72f2-406e-b4b8-0629711a43b1,20대,M,무직,2025-10-05,True
dbfc4760-348d-4a6f-b552-e3772d5876aa,40대,F,정규직,2025-12-14,True
6b575b4a-c26e-448f-9559-33afebc8ad39,40대,F,정규직,2025-08-30,True
cc0116ae-96ee-488e-8d79-edd0e2beeca6,30대,F,무직,2026-02-04,False
d9326176-878d-4d33-82ab-b7df48bb118e,20대,F,무직,2025-03-04,True
3a4abcc5-7774-4917-b7c9-098b37210f34,20대,미상,정규직,2024-12-20,False
d85b1482-edef-44f3-b5dd-fe23e4a2e9d4,40대,F,정규직,2024-08-05,False
6004bc5b-3149-4704-ad80-094d430729b2,30대,F,비정규직,2024-03-09,True
9fbd4a73-c40b-4148-ada5-44c8f6641631,50대 이상,M,정규직,2026-04-29,True
db1271c1-c8df-46c1-b31d-01751a902415,30대,M,정규직,2025-11-29,True
13b16444-9f90-4fd2-9a2f-ca270ad84a3c,50대 이상,M,프리랜서,2025-10-14,True
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,30대,M,정규직,2025-11-27,True
42b6b2a6-cdd0-45c4-8485-47abf628b3b3,40대,M,자영업,2024-07-13,True
5a79477b-af95-4ffa-b791-f8b30527933d,20대,M,정규직,2026-03-03,False
4db8888a-8ad7-4324-a72c-3ca98e931914,30대,F,정규직,2026-06-07,False
584c9362-21d7-427b-8175-f46ce98167c5,40대,M,자영업,2024-06-14,False
22b25d86-55d5-4a94-bcd1-8de25d63b1da,50대 이상,F,정규직,2024-03-18,True
008d9876-a362-4cb0-939d-bb2151ce4f7a,40대,F,자영업,2025-12-18,True
3862b3ec-fc95-40ff-b277-24ca6d7f4d5d,20대,M,정규직,2025-09-16,False
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,30대,M,무직,2025-04-21,True
8c2970e9-fcb4-4fc0-94ad-0a0f9d298765,20대,M,자영업,2025-04-01,True
b1722170-6958-4475-bac2-28b90fa0f0a4,20대,미상,프리랜서,2024-02-21,True
dfcab4e7-2b7c-43a3-8829-d4465545ef03,40대,M,정규직,2025-07-16,True
0198afbd-26cf-4191-a2e5-a057daa13917,40대,F,정규직,2026-06-22,True
85ce2a48-7587-4259-8e1a-0467bab56139,40대,F,정규직,2025-06-30,True
47b62168-6099-47e5-915b-6ed369cfbd67,50대 이상,미상,비정규직,2025-03-05,True
34d6b4c6-7b31-4555-9f92-a5d1befa6afb,40대,M,정규직,2025-04-09,True
39702eeb-ae8a-4aa7-a307-f67a50a7e556,40대,M,정규직,2025-04-13,True
6f96cd8c-1ead-42d4-b908-0068eac039ed,20대,M,정규직,2024-04-21,True
8c2d4939-2ecb-4042-b0c1-701049587aaf,20대,M,정규직,2024-07-30,True
dfd137b9-d330-4497-8a78-a45937ae32c2,40대,M,정규직,2025-11-26,False
ce7ffde9-46e2-4bba-a17e-37e5f3cae858,50대 이상,F,정규직,2025-08-27,True
2f967b21-071e-4a37-8634-b8e69c1cc1bb,20대,F,정규직,2024-11-29,True
e36e47ab-cde8-490a-bc5e-ef0c9b1eb861,30대,F,자영업,2025-07-11,False
0fd6a5f4-b44a-401f-b9b3-cae2ec269662,40대,F,정규직,2025-06-25,True
995140de-d5e1-4a69-820f-1cf24825837f,20대,M,정규직,2026-02-06,False
22540e39-28ff-4ea5-99e2-a2606c35fc15,30대,F,비정규직,2025-11-23,True
4811fc1d-5611-4831-b7ce-4f3f6dfc2beb,50대 이상,F,자영업,2024-09-26,True
613c02de-be09-4a2d-a2b8-ce6872c286b7,40대,F,정규직,2024-06-29,True
258c37a2-5b62-48e8-b065-5de735d54026,20대,미상,비정규직,2024-08-19,True
df3a6a3d-5fac-4f37-9397-59c27c1c6398,50대 이상,M,무직,2025-10-08,False
4936a0d4-3ee1-4fc2-9af8-fe9f173b655a,30대,M,비정규직,2026-03-06,False
04e1dffc-bbf5-48e5-8d06-797f0f553797,50대 이상,M,프리랜서,2026-02-14,False
cb92f3cb-5611-4f8c-8b9b-7898052b760b,20대,M,자영업,2025-07-25,False
295d7408-7f10-43e8-a211-1b8b30f7c10e,30대,미상,정규직,2025-04-08,True
f681ece9-da8f-4fbf-94ff-4301f25018c6,30대,M,정규직,2024-05-17,False
76394248-e426-4a13-b915-b2e6ed029d7a,20대,F,자영업,2024-05-12,True
7014413c-9964-4781-bdd9-a278e0c7fbb6,50대 이상,F,무직,2026-06-30,False
3ec98a1c-88ff-4ab8-9437-2c8f648e6078,20대,M,비정규직,2024-10-25,True
8e631656-8eee-4d18-bd53-b40adf9e0770,20대,M,정규직,2025-10-16,True
6c82b555-5b38-44a2-89c8-7df423f5a520,30대,F,비정규직,2026-01-11,False
622513de-bc4b-49fb-9914-393a9cfac5ac,40대,F,정규직,2025-03-07,False
66c7b9d2-0aea-4e4d-a5eb-74a375ec1de4,40대,M,자영업,2026-06-03,True
872d6792-8673-4433-9d63-b1e87196c1e4,50대 이상,M,비정규직,2025-09-15,True
fb50dfbd-a27d-4c22-a739-e5ff557a55c1,20대,F,자영업,2025-03-09,True
a4271bae-b69f-40d3-8ee4-1f1eea802aaa,30대,M,프리랜서,2025-11-08,False
65167a98-5071-4f3a-bd8e-457b5fc85a5a,20대,F,자영업,2025-02-01,True
f5456e61-0c18-4a2f-965c-4c1bb813eda9,30대,M,자영업,2025-05-28,True
0b180523-ee6b-4f2e-9def-179147be642d,50대 이상,M,자영업,2024-08-06,True
04e1b049-3aac-4d0b-94d0-84db35692228,40대,F,프리랜서,2026-01-26,True
444d271a-6e99-4365-9a5a-50b474e6cada,30대,F,프리랜서,2026-05-14,True
9c0287dd-78ea-4095-8d7d-28026c8bcc0b,30대,F,정규직,2025-03-29,True
96ae3a55-4cb9-47af-9431-c59ae4a15f2d,50대 이상,M,비정규직,2025-11-21,False
fd6657c4-d4e9-420a-8b4d-dbd5ade823c5,30대,미상,정규직,2024-10-26,False
e814499a-426e-4381-bfba-258176a9df45,20대,F,프리랜서,2026-04-12,False
93dc7700-f0e9-4ca9-ae46-354ddf000a7a,30대,F,자영업,2025-02-17,True
ca7425c2-c4a3-4bfb-85c2-9dc563dd60aa,20대,M,정규직,2024-02-22,True
b83b182a-b321-4591-bf70-c93369383cdb,20대,M,정규직,2026-04-12,False
cad1b6ff-72a9-4e15-95a2-abdfdce010b4,20대,F,정규직,2025-10-13,False
cca2a05d-0616-429b-97e0-20d9e3e2ff6f,30대,M,자영업,2024-06-28,True
428f5d6a-f340-437c-94ce-e3c7acab98f7,40대,F,정규직,2025-03-25,True
9e2bd8b7-eeb8-42c1-8522-7da1f2bd5dd8,30대,M,정규직,2026-01-31,False
29a0837a-8e0e-43dd-9869-9d138ecfd8c5,30대,미상,프리랜서,2025-12-29,True
f445da96-fbb4-4100-9ddd-737465e9a014,50대 이상,M,자영업,2024-09-05,False
2db5eec7-3f56-4ac6-89f5-dc3d055c1650,40대,F,정규직,2024-06-14,True
90803b70-2df2-4fee-9647-166d0f59bf3c,30대,F,정규직,2025-08-23,True
4f952831-c41b-4157-9b64-dfba8b8a3cb3,20대,M,무직,2025-05-16,True
a25d64fc-79ab-4417-8942-260393bd642f,50대 이상,F,자영업,2024-08-20,True
1c7017e1-6197-49b4-9234-4fc380ae5726,20대,F,자영업,2026-01-30,False
54447bd6-abbf-4b02-9b6f-4b69bf5dab8e,30대,F,정규직,2026-01-04,True
6fc9f088-8d83-49e1-9852-a5f4fcdb0369,50대 이상,M,정규직,2024-08-28,True
cbd4da9c-094e-4c97-8de7-11f353648adf,30대,F,정규직,2026-01-21,False
44e77225-46e7-46ad-8126-f876cc75839a,40대,F,자영업,2024-08-31,False
7fd68917-d8fb-412e-acd6-2747a461c50b,30대,F,정규직,2025-04-26,False
5d713484-3c27-497c-b819-8a8912de05b6,40대,M,정규직,2024-02-22,True
f428e2ed-3516-412a-9fbe-26c19a80f7d5,20대,F,자영업,2026-06-04,False
e7a4cd06-0f89-4e40-a066-d83164f388c1,20대,F,무직,2024-04-01,True
78584357-a9c8-4c6c-a86b-d5eff1954180,30대,미상,자영업,2025-12-18,True
9abfa5df-c617-461c-a1c1-eb56ea39b5d9,20대,M,비정규직,2026-06-02,True
2acae81c-91fd-4f3e-9fef-06120ba01847,50대 이상,M,비정규직,2024-10-11,True
7c6c0e9e-6b5a-440f-98c4-43341fb60294,20대,F,정규직,2025-03-26,False
a64883be-a931-4e19-b42a-c092415edb0f,30대,F,정규직,2024-07-04,True
1841adaf-c672-4db9-ba42-28b017486e36,40대,F,비정규직,2026-03-30,True
f26cc30e-3e34-4ca3-b2e5-68af10edcdfe,40대,M,정규직,2026-04-23,False
5237449f-e8be-41a8-a46e-9d7dce124c36,30대,M,비정규직,2025-02-24,True
c82a57c0-32dc-4964-a420-1b77ba47cd5f,30대,F,프리랜서,2024-05-26,True
06d03a81-2bdc-4465-87be-d5f4665ee02e,50대 이상,M,무직,2025-07-14,False
496f7648-dffa-43a8-87a9-4f9de5978796,40대,M,정규직,2024-08-08,False
82563663-9892-47ef-9294-6e7efecd4272,40대,F,정규직,2024-05-05,False
6752d124-55e0-4afc-a630-3e670e1e0709,50대 이상,F,정규직,2024-06-06,False
d90cb28e-d665-4583-8657-a8365d95d06c,40대,F,정규직,2025-04-16,False
5e5b17cf-f374-4063-8b82-1379a28a36d7,20대,M,정규직,2024-11-02,False
358af8a9-22f4-4fdd-b28f-29c94d092805,30대,M,정규직,2025-04-01,True
4df6a7b5-cc17-4389-b209-acf869d048ec,20대,미상,자영업,2024-11-23,True
26e110fd-5090-4677-814f-8c6016e5f369,40대,M,비정규직,2025-02-24,True
905c8885-de35-4823-93df-3007434bd7d9,50대 이상,M,프리랜서,2025-04-02,False
1d177d64-6b09-4f68-b4f3-37029f254676,30대,M,정규직,2025-06-17,True
13144125-08bd-4844-8335-3399f0c1a683,30대,F,정규직,2024-12-12,False
b3836a67-3f07-467f-ba58-bb645fd2b09d,20대,F,정규직,2024-09-17,True
0e7330db-c4f7-423d-a6c5-847f33fd012f,50대 이상,F,정규직,2024-04-24,True
f87aae2d-5bbc-438e-9ba7-6057f6cdc6a7,20대,F,정규직,2025-01-15,True
f6b2f659-fcbd-4a78-abdf-0d4ec23cceae,20대,M,무직,2026-04-06,True
bbad3c9d-f6b5-4b50-81a6-fe273ccefd8d,20대,M,정규직,2025-02-06,True
5660d8c5-cc07-4180-8a6c-d588bd9c1e97,20대,F,정규직,2025-10-01,True
f97ad000-1ed6-4f9e-aa52-1f04cfe911a0,30대,M,비정규직,2026-06-09,False
6059d67b-1485-4e25-956b-1b1886d89827,30대,M,비정규직,2026-04-30,True
783d27b9-fc1e-4929-8158-2034af834749,20대,M,비정규직,2025-02-03,True
64e1f321-a159-47cf-ae19-5199e320d285,20대,M,정규직,2024-04-02,True
ee2c3b4e-3f9e-477d-8f29-1ba6df905217,20대,F,프리랜서,2025-04-19,True
9a936910-5875-4034-9564-ea1f74411d9d,30대,F,정규직,2025-06-10,True
8177989b-4136-409b-b68d-744b309944e8,20대,M,정규직,2026-04-16,False
ffcbef43-b925-486e-be71-68f7e78d1586,40대,F,자영업,2024-11-22,False
61a14c0f-cf2c-4717-b51b-38f905f9e6cb,20대,F,프리랜서,2026-05-15,True
e318398a-152a-42d9-96ad-288bba43989a,20대,F,정규직,2024-07-01,True
f519635e-5b91-463a-9fdb-7e92b9500518,30대,F,비정규직,2024-07-22,True
5bbcee3c-6341-4f97-951e-f584e39a1505,30대,M,정규직,2024-02-21,True
b94d6900-137d-4f6b-90ce-81bd182a45e8,20대,F,정규직,2025-10-28,False
e56ac845-091e-45e3-8fab-5fc081f32d50,20대,M,정규직,2026-02-12,True
5fcbcd76-6ce6-47d5-99b9-349fcc3c0aa1,50대 이상,M,자영업,2025-10-15,False
af7a8822-50a7-4e8c-966b-3bcc0981d6eb,20대,M,정규직,2024-08-06,True
c3c8d17a-b699-4ed1-af39-b1b764f5a5c6,30대,M,자영업,2025-12-24,True
6f97f4d5-854f-4b61-a60f-6a6b6b331188,30대,M,정규직,2024-05-21,True
bb053959-42b9-4821-b43d-426c8979614e,30대,M,프리랜서,2026-02-18,True
6d0fbaac-8218-4571-840a-0235d9e40438,30대,F,프리랜서,2026-05-21,False
d09fe966-ea68-4325-9138-fad0bb1da373,40대,M,정규직,2025-12-24,True
e552df21-725f-4873-8e41-65b754fdb29d,50대 이상,M,정규직,2024-09-14,False
75b593ea-2ade-4514-b23b-543bab228cb2,20대,M,정규직,2025-01-25,False
9aea13e1-a1b2-4c3a-b9cc-6b4b0f355321,30대,M,프리랜서,2025-08-28,True
500257a5-f184-4e6c-8395-754e47d78ec5,20대,M,정규직,2024-12-09,True
8bbd610d-ce45-4777-9efc-1fd2284d7195,30대,M,비정규직,2024-12-15,True
93783ce6-190d-442a-862c-c57830694976,40대,M,정규직,2025-03-07,True
4109c918-18dd-4e68-a772-b5ef98c1e001,20대,F,자영업,2025-04-11,False
5c403c90-b572-4331-95c5-193542975024,30대,F,비정규직,2026-04-05,True
138a5e58-d995-4a27-8acd-1d1aa137a4a9,50대 이상,F,비정규직,2025-11-19,False
4eb7ad29-cbe3-44b6-8f2c-aaa5ea956cea,20대,F,무직,2025-03-30,True
5339c5b4-3fb0-4be7-b7bd-8c5e6916def3,30대,F,정규직,2026-03-07,True
48ca4600-bd54-4097-8c61-6f4ba0617e90,40대,미상,프리랜서,2025-05-15,False
cae4df29-a79c-459c-afee-25a43a6d8021,20대,F,정규직,2026-03-23,True
a2e4a9a8-9c23-4117-8754-df917cc8d71e,20대,F,비정규직,2024-08-17,False
c8f0df83-9888-42b5-930a-911555e4dc85,20대,F,프리랜서,2026-04-04,True
e53f8b0e-36a0-4dd7-9a2d-8a7f65d09e2c,50대 이상,F,자영업,2026-04-13,False
28c96742-711f-481f-b372-2445427fef50,20대,M,자영업,2024-12-25,False
8cf44286-3acb-4098-94d5-884191023248,20대,M,정규직,2025-12-23,False
cfaf4334-dd63-463c-b444-099afaada58b,20대,M,정규직,2025-08-31,True
284e5283-142c-439f-8b05-95101f901b0a,20대,F,정규직,2025-10-02,False
4602abf7-48f8-4259-a0d1-2e155d312a69,40대,F,비정규직,2025-12-26,True
679aaecf-1159-4394-92e3-876bf43a86b9,20대,M,비정규직,2024-09-08,False
a090823d-9306-438d-bef4-16eb5b5ccc6b,30대,F,정규직,2024-11-08,True
bba11be9-4e7e-4719-b6f8-febc31423d88,30대,F,정규직,2025-12-07,True
3817c1e9-9576-4e3e-a08f-368fdc45a223,50대 이상,F,정규직,2024-11-12,True
37997091-af8b-4908-a112-b0bc9779df09,20대,M,정규직,2024-10-20,True
0f4fda9b-9712-4337-935b-a2424452c44e,50대 이상,M,정규직,2025-03-20,True
a5b83fec-b509-42b6-8027-76c710a76e5a,30대,F,프리랜서,2025-02-14,False
2f8563f1-b6e3-423a-ae71-599469bc8595,20대,F,자영업,2024-04-10,True
1a8b2c53-c95d-4d8f-b60b-352bd3e01395,40대,미상,정규직,2025-06-03,False
98329a14-8dd5-4a39-a59f-f44d4186db41,50대 이상,F,자영업,2025-08-01,True
305ff1b5-deb4-4cbb-850e-a96b5a281c7c,20대,F,프리랜서,2025-03-21,False
ef1e7a78-11f3-43f4-9d1b-738d9f64b241,50대 이상,M,정규직,2024-07-05,False
3affe605-5de5-433a-8601-e3ffe552fb52,30대,M,정규직,2024-10-23,True
ff37a4d7-94f1-4b1d-b5ad-27635bfcce48,30대,M,정규직,2026-04-28,False
66bdd49d-98fd-4834-a47e-7349bd6bd803,50대 이상,F,정규직,2025-05-29,False
ed360f82-48bc-4611-90f2-8c96a049e4f1,30대,F,자영업,2024-09-27,False
c0e3558b-b5a5-4a87-b89a-85428810eb2c,40대,M,무직,2025-12-20,True
59ea5aa3-d6e9-42d6-a9df-0cd31b22f114,20대,F,정규직,2024-02-24,True
dd88548c-e9a8-4386-b880-02bbc158d79a,40대,M,자영업,2024-07-29,False
47c05a3c-0788-41a5-8183-62447c3ef650,30대,M,정규직,2024-06-26,True
44eceea8-da77-49a1-8445-7f39a29ed6f1,20대,M,비정규직,2026-04-22,False
de6f14dc-6291-4d9d-8b04-e80bb83a2c74,30대,M,자영업,2025-02-13,True
26fd192e-29af-47ca-b952-18895779752f,20대,미상,정규직,2025-03-30,False
d00a69c6-29e4-4093-b6e2-906c69260ff5,20대,M,정규직,2025-01-03,True
c2c4788b-e1b2-486d-b188-0ff1b60d0817,20대,F,비정규직,2024-06-23,True
0b00ce40-9547-4de9-b925-91802f1a60db,30대,F,무직,2025-08-29,False
fa676ad5-0c11-4bf4-b325-a0e0459c4a7e,20대,M,정규직,2025-03-25,False
e044a336-4edd-426e-8543-592e781ca343,20대,M,정규직,2024-11-18,False
bb7dd01c-e5dd-4604-9253-337c153f7426,40대,F,정규직,2024-09-15,False
f48d598f-0d92-41d3-a566-61370bda6045,40대,M,비정규직,2024-08-31,True
