account_id,year_month,month_index,billing_amount,committed_payment_ratio,revolving_principal_before_payment,scheduled_principal_payment,revolving_fee,ending_carryover_principal,total_payment_amount,minimum_principal_required,actual_principal_paid,revolving_active,payment_status,payment_event
6f65efd0-0ce0-4ea9-bbef-3a839281d41b,2025-03,5,1130122,0.469,1890048,886462,10306,1678741,896768,211307,211307,True,최소결제,minimum_only
6f65efd0-0ce0-4ea9-bbef-3a839281d41b,2025-04,6,1055532,0.4224,2734273,1154972,22766,1579301,1177739,305692,1154972,True,정상,normal
6f65efd0-0ce0-4ea9-bbef-3a839281d41b,2025-05,7,1201553,0.3923,2780854,1090900,21418,2469955,1112318,310899,310899,True,최소결제,minimum_only
6f65efd0-0ce0-4ea9-bbef-3a839281d41b,2025-06,8,1045273,0.3462,3515228,1217004,33497,2298224,1250501,393002,1217004,True,정상,normal
6f65efd0-0ce0-4ea9-bbef-3a839281d41b,2025-07,9,1226647,0.3358,3524871,1183607,31168,2341264,1214774,394081,1183607,True,정상,normal
6f65efd0-0ce0-4ea9-bbef-3a839281d41b,2025-08,10,1158165,0.3033,3499429,1061219,31751,2438210,1092970,391236,1061219,True,정상,normal
6f65efd0-0ce0-4ea9-bbef-3a839281d41b,2025-09,11,1071039,0.2095,3509249,735176,33066,2774073,768242,392334,735176,True,정상,normal
6f65efd0-0ce0-4ea9-bbef-3a839281d41b,2025-10,12,1028182,0.1893,3802255,719741,37621,3082514,757362,425092,719741,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2025-05,1,1458959,0.8087,1458959,1179885,0,279074,1179885,204692,1179885,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2025-06,2,1354865,0.754,1633939,1232068,3785,401871,1235853,229242,1232068,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2025-07,3,1453789,0.69,1855660,1280391,5450,575269,1285841,260349,1280391,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2025-08,4,1357768,0.6152,1933037,1189246,7802,743791,1197048,271205,1189246,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2025-09,5,1340410,0.592,2084201,1233949,10087,850252,1244036,292413,1233949,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2025-10,6,1351633,0.555,2201885,1221951,11531,979934,1233482,308924,1221951,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2025-11,7,1294563,0.499,2274497,1134959,13290,1139538,1148248,319112,1134959,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2025-12,8,1446281,0.4669,2585819,1207359,15454,1378460,1222813,362790,1207359,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2026-01,9,1342356,0.4232,2720816,1151375,18694,1569441,1170069,381730,1151375,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2026-02,10,1277186,0.3806,2846627,1083398,21284,1763229,1104683,399382,1083398,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2026-03,11,1401930,0.3415,3165159,1081058,23912,2084101,1104971,444072,1081058,True,정상,normal
fbadced4-0cd1-4d04-9d69-3fb87e241e8c,2026-04,12,1354994,0.3237,3439095,1113112,28264,2325983,1141376,482505,1113112,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-01,1,480659,0.9562,480659,459626,0,21033,459626,101035,459626,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-02,2,463433,0.9584,484466,464331,285,20135,464616,101835,464331,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-03,3,471560,0.9309,491695,457710,273,33985,457983,103354,457710,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-04,4,451763,0.9296,485748,451528,461,34220,451989,102104,451528,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-05,5,435114,0.9329,469334,437823,464,31511,438287,98654,437823,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-06,6,459052,0.9133,490563,448020,427,42543,448447,103116,448020,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-07,7,449830,0.9069,492373,446522,577,45851,447099,103497,446522,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-08,8,444498,0.8924,490349,437606,622,52743,438228,103071,437606,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-09,9,438411,0.9006,491154,442322,715,48832,443038,103241,442322,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-10,10,475955,0.898,524787,471264,662,53523,471926,110310,471264,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-11,11,418519,0.9246,472042,436459,726,35583,437185,99223,436459,True,정상,normal
ec03fc49-58c6-4e87-aa7a-7235cd02188b,2025-12,12,430183,0.9452,465766,440223,483,25543,440706,97904,440223,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2025-05,1,1309559,0.8272,1309559,1083311,0,226248,1083311,146409,1083311,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2025-06,2,1287202,0.7886,1513450,1193490,3068,319960,1196558,169204,1193490,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2025-07,3,1267892,0.7042,1587852,1118167,4339,469685,1122506,177522,1118167,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2025-08,4,1201669,0.6512,1671354,1088454,6370,582900,1094824,186857,1088454,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2025-09,5,1353008,0.5807,1935908,1124227,7905,811681,1132133,216435,1124227,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2025-10,6,1205251,0.5434,2016932,1095951,11008,920981,1106959,225493,1095951,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2025-11,7,1233615,0.4771,2154596,1027852,12490,1126744,1040342,240884,1027852,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2025-12,8,1222011,0.4097,2348755,962343,15281,1386412,977623,262591,962343,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2026-01,9,1286726,0.4006,2673138,1070954,18802,1602184,1089756,298857,1070954,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2026-02,10,1301609,0.371,2903793,1077279,21728,1826514,1099007,324644,1077279,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2026-03,11,1391141,0.3704,3217655,1191973,24771,2025682,1216744,359734,1191973,True,정상,normal
6cbd6d17-17ab-477b-9a22-032e729f8b45,2026-04,12,1245441,0.3595,3271123,1175903,27472,2095220,1203375,365712,1175903,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2024-10,1,1603143,0.9409,1603143,1508404,0,94739,1508404,398060,1508404,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2024-11,2,1597927,0.9305,1692666,1574982,1285,117684,1576267,420289,1574982,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2024-12,3,1545097,0.9093,1662781,1511982,1596,150799,1513578,412869,1511982,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2025-01,4,1585158,0.9194,1735957,1596027,2045,139930,1598072,431038,1596027,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2025-02,5,1669770,0.9382,1809700,1697799,1898,111901,1699696,449349,1697799,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2025-03,6,1493087,0.9505,1604988,1525515,1518,79473,1527033,398519,1525515,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2025-04,7,1680297,0.9569,1759770,1683928,1078,75842,1685006,436951,1683928,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2025-05,8,1602990,0.9643,1678832,1618819,1029,60013,1619848,416854,1618819,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2025-06,9,1668162,0.9763,1728175,1687203,814,40972,1688017,429106,1687203,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2025-07,10,1511100,0.9834,1552072,1526243,556,25829,1526799,385379,1526243,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2025-08,11,1666898,0.9608,1692727,1626372,350,66355,1626722,420304,1626372,True,정상,normal
83550aaa-e42c-47da-b529-4ea1d95504ce,2025-09,12,1592166,0.9581,1658521,1588968,900,69553,1589868,411811,1588968,True,정상,normal
2464ae84-13f8-4bc8-8145-4dbca3141391,2024-12,1,2959148,0.2699,2959148,798782,0,2160366,798782,793052,798782,True,정상,normal
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-01,2,2982718,0.2686,5143084,1381283,29298,3761801,1410581,1378347,1381283,True,정상,normal
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-02,3,3509890,0.2682,7271691,1950033,51016,5321658,2001049,1948813,1950033,True,정상,normal
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-03,4,3238668,0.269,8560326,2303079,72170,6257247,2375250,2294167,2303079,True,정상,normal
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-04,5,3383096,0.2688,9640343,2591206,84859,7049137,2676065,2583612,2591206,True,정상,normal
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-05,6,3371037,0.269,10420174,2802787,95598,10420174,2898385,2792607,0,True,연체,delinquent
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-06,7,3602518,0.268,14022692,3758375,141315,10264611,3899690,3758081,3758081,True,최소결제,minimum_only
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-07,8,3758038,0.2683,14022649,3761904,139205,10260745,3901109,3758070,3761904,True,정상,normal
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-08,9,3919527,0.2684,14180272,3805517,139153,10379959,3944670,3800313,3800313,True,최소결제,minimum_only
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-09,10,4162277,0.2682,14542236,3900909,140769,10641327,4041679,3897319,3900909,True,정상,normal
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-10,11,4159160,0.2703,14800487,4001211,144314,10833956,4145525,3966531,3966531,True,최소결제,minimum_only
2464ae84-13f8-4bc8-8145-4dbca3141391,2025-11,12,4249811,0.2689,15083767,4055417,146926,11028350,4202343,4042450,4055417,True,정상,normal
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2025-04,1,1601247,0.3077,1601247,492688,0,1108559,492688,454914,492688,True,정상,normal
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2025-05,2,1563894,0.291,2672453,777650,15034,1894803,792684,759244,777650,True,정상,normal
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2025-06,3,1735883,0.2908,3630686,1055932,25697,2574754,1081629,1031478,1055932,True,정상,normal
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2025-07,4,1675035,0.2964,4249789,1259581,34918,3042424,1294499,1207365,1207365,True,최소결제,minimum_only
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2025-08,5,1767763,0.2867,4810187,1379216,41260,3430971,1420476,1366574,1379216,True,정상,normal
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2025-09,6,1661338,0.2869,5092309,1460969,46530,3645584,1507499,1446725,1446725,True,최소결제,minimum_only
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2025-10,7,1807501,0.292,5453085,1592283,49440,3903864,1641723,1549221,1549221,True,최소결제,minimum_only
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2025-11,8,1754098,0.2882,5657962,1630598,52943,4027364,1683541,1607427,1630598,True,정상,normal
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2025-12,9,1800221,0.2874,5827585,1674592,54618,4152993,1729210,1655617,1674592,True,정상,normal
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2026-01,10,1830244,0.2853,5983237,1707171,56321,4276066,1763492,1699838,1707171,True,정상,normal
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2026-02,11,2014673,0.2854,6290739,1795355,57990,4503540,1853345,1787199,1787199,True,최소결제,minimum_only
8fd8f6aa-4af9-4ae0-a920-dc42bac30399,2026-03,12,1832000,0.2959,6335540,1874991,61075,4460549,1936066,1799927,1874991,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-01,1,1031825,0.9643,1031825,994991,0,36834,994991,124232,994991,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-02,2,994998,0.9737,1031832,1004718,500,27114,1005217,124233,1004718,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-03,3,981162,0.9767,1008276,984745,368,23531,985113,121396,984745,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-04,4,1036606,0.993,1060137,1052734,319,7403,1053053,127640,1052734,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-05,5,1064093,0.9665,1071496,1035641,100,35855,1035741,129008,1035641,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-06,6,1090372,0.9735,1126227,1096361,486,29866,1096847,135598,1096361,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-07,7,1002349,0.9703,1032215,1001552,405,30663,1001957,124279,1001552,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-08,8,1001821,0.9787,1032484,1010543,416,21941,1010958,124311,1010543,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-09,9,1083461,0.9803,1105402,1083597,298,21805,1083894,133090,1083597,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-10,10,1069626,0.9617,1091431,1049635,296,41796,1049931,131408,1049635,True,정상,normal
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-11,11,1014438,0.9681,1056234,1022487,567,929063,1023054,127171,127171,True,최소결제,minimum_only
5c6e855d-3c4b-43a8-b6a1-37485bf2f2b6,2025-12,12,973482,0.9455,1902545,1798914,12600,103631,1811514,229066,1798914,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2025-05,1,1382095,0.8897,1382095,1229649,0,152446,1229649,397905,1229649,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2025-06,2,1360085,0.8815,1512531,1333368,2067,179163,1335436,435458,1333368,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2025-07,3,1415702,0.8678,1594865,1383960,2430,210905,1386390,459162,1383960,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2025-08,4,1350115,0.8748,1561020,1365586,2860,195434,1368446,449418,1365586,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2025-09,5,1377888,0.8799,1573322,1384438,2650,188884,1387088,452959,1384438,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2025-10,6,1552250,0.8657,1741134,1507309,2562,233825,1509870,501272,1507309,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2025-11,7,1457734,0.8817,1691559,1491466,3171,200093,1494637,487000,1491466,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2025-12,8,1434742,0.875,1634835,1430546,2714,204289,1433259,470669,1430546,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2026-01,9,1354664,0.8673,1558953,1352025,2770,206928,1354795,448823,1352025,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2026-02,10,1490455,0.8721,1697383,1480317,2806,217066,1483123,488677,1480317,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2026-03,11,1435687,0.8625,1652753,1425439,2944,227314,1428383,475828,1425439,True,정상,normal
62b80904-9064-4043-96b5-5fc60565e469,2026-04,12,1475566,0.8766,1702880,1492751,3083,210129,1495834,490259,1492751,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2024-10,1,1985945,0.8927,1985945,1772880,0,213065,1772880,225405,1772880,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2024-11,2,2106251,0.8901,2319316,2064350,2890,254966,2067240,263242,2064350,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2024-12,3,2150178,0.8812,2405144,2119335,3458,285809,2122793,272984,2119335,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2025-01,4,2000273,0.8868,2286082,2027285,3876,258797,2031161,259470,2027285,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2025-02,5,2075872,0.8851,2334669,2066389,3510,268280,2069898,264985,2066389,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2025-03,6,2028073,0.8814,2296353,2023934,3638,272419,2027572,260636,2023934,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2025-04,7,2062136,0.877,2334555,2047363,3694,287192,2051057,264972,2047363,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2025-05,8,2216720,0.8734,2503912,2186914,3895,316998,2190809,284194,2186914,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2025-06,9,2098826,0.8743,2415824,2112219,4299,303605,2116518,274196,2112219,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2025-07,10,2252337,0.8601,2555942,2198351,4117,357591,2202468,290099,2198351,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2025-08,11,2050057,0.8587,2407648,2067473,4850,340175,2072322,273268,2067473,True,정상,normal
a9264b26-9208-45cb-8ff2-ce4f72deb335,2025-09,12,2053029,0.8599,2393204,2057993,4613,335211,2062606,271629,2057993,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2025-05,1,2026094,0.8794,2026094,1781793,0,244301,1781793,394683,1781793,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2025-06,2,1994506,0.8351,2238807,1869576,3313,369231,1872889,436120,1869576,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2025-07,3,2082220,0.8151,2451451,1998238,5007,453213,2003245,477543,1998238,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2025-08,4,1942592,0.7895,2395805,1891574,6146,504231,1897720,466703,1891574,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2025-09,5,1954841,0.7328,2459072,1802109,6838,656963,1808948,479027,1802109,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2025-10,6,1872482,0.6684,2529445,1690717,8909,838728,1699627,492736,1690717,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2025-11,7,1900707,0.6695,2739435,1834098,11375,2205793,1845473,533642,533642,True,최소결제,minimum_only
2ea40e8b-b5ea-422c-8267-7953b316c286,2025-12,8,2003758,0.6492,4209551,2732897,29914,1476654,2762811,820021,2732897,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2026-01,9,1906876,0.6789,3383530,2297076,20026,1086454,2317102,659112,2297076,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2026-02,10,2080611,0.6197,3167065,1962547,14734,1204518,1977281,616944,1962547,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2026-03,11,1989816,0.5906,3194334,1886564,16335,1307770,1902899,622256,1886564,True,정상,normal
2ea40e8b-b5ea-422c-8267-7953b316c286,2026-04,12,2042664,0.5189,3350434,1738525,17736,1611909,1756261,652665,1738525,True,정상,normal
03618b9e-ee2c-418c-9372-975655fe1c95,2024-11,1,1775716,0.28,1775716,497124,0,1278592,497124,476069,497124,True,정상,normal
03618b9e-ee2c-418c-9372-975655fe1c95,2024-12,2,1879183,0.2759,3157775,871367,17340,2311176,888707,846599,846599,True,최소결제,minimum_only
03618b9e-ee2c-418c-9372-975655fe1c95,2025-01,3,1948248,0.2837,4259424,1208456,31343,3050968,1239799,1141952,1208456,True,정상,normal
03618b9e-ee2c-418c-9372-975655fe1c95,2025-02,4,2006717,0.2724,5057685,1377588,41376,5057685,1418964,1355965,0,True,연체,delinquent
03618b9e-ee2c-418c-9372-975655fe1c95,2025-03,5,1959287,0.2756,7016972,1933957,68591,5083015,2002548,1881250,1933957,True,정상,normal
03618b9e-ee2c-418c-9372-975655fe1c95,2025-04,6,1958029,0.2733,7041044,1924621,68934,5153340,1993555,1887704,1887704,True,최소결제,minimum_only
03618b9e-ee2c-418c-9372-975655fe1c95,2025-05,7,2173676,0.2821,7327016,2067077,69888,5259939,2136965,1964373,2067077,True,정상,normal
03618b9e-ee2c-418c-9372-975655fe1c95,2025-06,8,2024983,0.2934,7284922,2137722,71333,5147200,2209055,1953088,2137722,True,정상,normal
03618b9e-ee2c-418c-9372-975655fe1c95,2025-07,9,2201100,0.2684,7348300,1972117,69804,5376183,2041922,1970079,1972117,True,정상,normal
03618b9e-ee2c-418c-9372-975655fe1c95,2025-08,10,2064368,0.2748,7440551,2044557,72910,5445739,2117467,1994812,1994812,True,최소결제,minimum_only
03618b9e-ee2c-418c-9372-975655fe1c95,2025-09,11,2229075,0.2732,7674814,2096492,73853,5578322,2170346,2057618,2096492,True,정상,normal
03618b9e-ee2c-418c-9372-975655fe1c95,2025-10,12,2329915,0.2705,7908237,2139238,75651,5768999,2214889,2120198,2139238,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-02,1,1571869,0.8779,1571869,1379887,0,191982,1379887,179350,1379887,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-03,2,1548656,0.8272,1740638,1439797,2604,300841,1442400,198607,1439797,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-04,3,1591316,0.7768,1892157,1469845,4080,422312,1473925,215895,1469845,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-05,4,1371577,0.738,1793889,1323805,5727,470084,1329533,204683,1323805,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-06,5,1447687,0.6926,1917771,1328300,6375,589471,1334675,218818,1328300,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-07,6,1596911,0.6546,2186382,1431244,7994,755138,1439239,249466,1431244,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-08,7,1565355,0.6042,2320493,1402081,10241,918412,1412322,264768,1402081,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-09,8,1434782,0.5833,2353194,1372538,12455,980656,1384994,268499,1372538,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-10,9,1526973,0.5437,2507629,1363389,13299,1144240,1376688,286120,1363389,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-11,10,1396758,0.5082,2540998,1291233,15518,1249765,1306751,289928,1291233,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2025-12,11,1471270,0.4542,2721035,1235830,16949,1485205,1252779,310470,1235830,True,정상,normal
a337b10b-b409-4528-a3b0-aee2198f7822,2026-01,12,1295024,0.4109,2780229,1142270,20142,1637959,1162412,317224,1142270,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-02,1,1394527,0.9738,1394527,1357990,0,36537,1357990,144473,1357990,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-03,2,1421966,0.9727,1458503,1418733,496,1307402,1419229,151101,151101,True,최소결제,minimum_only
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-04,3,1542682,0.9674,2850084,2757149,17731,92935,2774879,295269,2757149,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-05,4,1448238,0.9715,1541173,1497235,1260,43938,1498495,159666,1497235,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-06,5,1416772,0.9271,1460710,1354250,596,106460,1354846,151330,1354250,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-07,6,1401778,0.9241,1508238,1393805,1444,114433,1395248,156253,1393805,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-08,7,1402421,0.9271,1516854,1406277,1552,110577,1407829,157146,1406277,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-09,8,1412137,0.9289,1522714,1414524,1500,108190,1416024,157753,1414524,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-10,9,1514001,0.9124,1622191,1480020,1467,142171,1481487,168059,1480020,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-11,10,1508391,0.9044,1650562,1492835,1928,157727,1494763,170998,1492835,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2025-12,11,1437176,0.9032,1594903,1440501,2139,154402,1442640,165232,1440501,True,정상,normal
ac55ddc1-0026-4257-9b50-8800ea8b4a6d,2026-01,12,1465609,0.8905,1620011,1442554,2094,177457,1444648,167833,1442554,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2025-05,1,1107829,0.9095,1107829,1007623,0,100206,1007623,116322,1007623,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2025-06,2,1079770,0.9195,1179976,1085015,1359,94961,1086374,123897,1085015,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2025-07,3,1115241,0.9184,1210202,1111497,1288,98705,1112785,127071,1111497,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2025-08,4,1021995,0.9245,1120700,1036127,1339,84573,1037466,117674,1036127,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2025-09,5,1128410,0.9333,1212983,1132089,1147,80894,1133236,127363,1132089,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2025-10,6,1190576,0.9415,1271470,1197135,1097,74335,1198232,133504,1197135,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2025-11,7,1019886,0.9322,1094221,1020052,1008,74169,1021061,114893,1020052,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2025-12,8,1025808,0.9406,1099977,1034645,1006,65332,1035651,115498,1034645,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2026-01,9,1042738,0.9398,1108070,1041341,886,66729,1042227,116347,1041341,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2026-02,10,1106653,0.9344,1173382,1096439,905,76943,1097344,123205,1096439,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2026-03,11,1088630,0.9293,1165573,1083116,1043,82457,1084160,122385,1083116,True,정상,normal
fb36783e-3d5b-4139-b2a1-94d53a4e7d5a,2026-04,12,1066352,0.9232,1148809,1060592,1118,88217,1061711,120625,1060592,True,정상,normal
27ad26d0-514f-4399-a80d-c5b6d6b9a9f9,2024-12,1,1607253,0.8595,1607253,1381369,0,225884,1381369,325147,1381369,True,정상,normal
27ad26d0-514f-4399-a80d-c5b6d6b9a9f9,2025-01,2,1505951,0.8487,1731835,1469760,3063,262075,1472824,350350,1469760,True,정상,normal
27ad26d0-514f-4399-a80d-c5b6d6b9a9f9,2025-02,3,1565032,0.8525,1827107,1557695,3554,269412,1561249,369624,1557695,True,정상,normal
27ad26d0-514f-4399-a80d-c5b6d6b9a9f9,2025-03,4,1438248,0.8628,1707660,1473367,3654,234293,1477020,345460,1473367,True,정상,normal
27ad26d0-514f-4399-a80d-c5b6d6b9a9f9,2025-04,5,1423485,0.8629,1657778,1430530,3177,227248,1433707,335368,1430530,True,정상,normal
