customer_id,account_id,year_month,month_index,carryover_share,carryover_share_delta_3m,carryover_share_slope_3m,committed_ratio_delta_3m,payment_ratio_gap,revolving_streak_months,minimum_payment_streak,delinquency_count_6m,limit_utilization_ratio,revolving_payment_to_income_ratio,risk_indicator
c3a70fa8-a2e6-4822-b8ab-2b412998ecd7,7ab171b2-84df-4884-83d5-af71ec401393,2025-11,12,0.1036156433995969,-0.0308961846268754,-0.0094541959637419,0.0297,0.6384000000000001,12,0,0,0.3622937142857143,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2024-10,1,0.1078704928945659,,,,0.7163999999999999,1,0,0,0.1728815714285714,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2024-11,2,0.1256862086296375,,,,0.7084999999999999,2,0,0,0.1799242857142857,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2024-12,3,0.1375361357498789,,0.0148328214276565,,0.6983999999999999,3,0,0,0.1747855714285714,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2025-01,4,0.1293448922385787,0.0214743993440128,0.0018293418044706,-0.0064999999999999,0.7099,4,0,0,0.1675047142857142,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2025-02,5,0.1176880293207804,-0.007998179308857,-0.0099240532145492,0.0121,0.7205999999999999,5,0,0,0.174635,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2025-03,6,0.1101234848377279,-0.0274126509121509,-0.0096107037004254,0.0308,0.7292000000000001,6,0,0,0.1611548571428571,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2025-04,7,0.0703512029203377,-0.058993689318241,-0.0236684132002213,0.0597999999999999,0.7697,7,0,0,0.1668808571428571,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2025-05,8,0.0471641511356874,-0.070523878185093,-0.0314796668510202,0.0706999999999999,0.7912999999999999,8,0,0,0.1656175714285714,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2025-06,9,0.0231358695606861,-0.0869876152770418,-0.0236076666798258,0.0855,0.8147,9,0,0,0.1673777142857143,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2025-07,10,0.0125289994483031,-0.0578222034720345,-0.0173175758436921,0.0552,0.8249,10,0,0,0.159555,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2025-08,11,0.0234472988668401,-0.0237168522688472,0.000155714653077,0.0222999999999999,0.8135999999999999,11,0,0,0.1804108571428571,,관찰
2ef28d50-ffb2-4931-8db2-4fa78366dae0,7ab66b0a-7d02-47d4-9adb-9141e72d0c30,2025-09,12,0.0390538318556064,0.0159179622949203,0.0132624162036516,-0.0171,0.7976000000000001,12,0,0,0.1817551428571428,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2025-09,1,0.0814554766812767,,,,0.7027,1,0,0,0.261122,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2025-10,2,0.0897079833228587,,,,0.7006,2,0,0,0.27302525,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2025-11,3,0.1020520824645641,,0.0102983028916436,,0.6876,3,0,0,0.28262125,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2025-12,4,0.0743929350473326,-0.0070625416339441,-0.007657524137763,0.0168,0.7195,4,0,0,0.273164,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2026-01,5,0.0580319603986458,-0.0316760229242128,-0.0220100610329591,0.034,0.7346,5,0,0,0.25765275,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2026-02,6,0.0511958976180725,-0.0508561848464915,-0.01159851871463,0.0526999999999999,0.7403,6,0,0,0.288454,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2026-03,7,0.0328505590538557,-0.0415423759934769,-0.012590700672395,0.0397999999999999,0.7593,7,0,0,0.2729685,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2026-04,8,0.0200594379616275,-0.0379725224370182,-0.0155682298282225,0.0369999999999999,0.7716,8,0,0,0.28027525,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2026-05,9,0.0742583278515716,0.023062430233499,0.0207038843988579,-0.0274999999999999,0.7128,9,0,0,0.28322025,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2026-06,10,0.0848602879205096,0.0520097288666539,0.032400424979441,-0.0534,0.7059,10,0,0,0.26819725,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2026-07,11,0.0816793647214213,0.0616199267597937,0.0037105184349248,-0.0619999999999999,0.7096,11,0,0,0.2850605,,관찰
13144125-08bd-4844-8335-3399f0c1a683,7ac5db60-34ad-41ff-a447-eb56511617c4,2026-08,12,0.0559400394188689,-0.0183182884327026,-0.0144601242508203,0.0245999999999999,0.7373999999999999,12,0,0,0.25805525,,관찰
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2025-07,1,0.1903223073560359,,,,0.5934,1,0,0,0.1991071666666666,,관찰
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2025-08,2,0.2706785070724439,,,,0.532,2,0,0,0.1857735,,관찰
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2025-09,3,0.328767308144288,,0.069222500394126,,0.4648,3,0,0,0.1989643333333333,,관찰
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2025-10,4,0.3952434261290238,0.2049211187729879,0.0622824595282899,-0.1937999999999999,0.3996,4,0,0,0.1860118333333333,,주의
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2025-11,5,0.5778290262710796,0.3071505191986356,0.1245308590633957,-0.1963,0.3357,5,0,0,0.1864471666666666,,경고
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2025-12,6,0.5469092681341889,0.2181419599899008,0.0758329210025825,-0.1679,0.2968999999999999,6,0,0,0.200808,,경고
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2026-01,7,0.569667093784665,0.1744236676556411,-0.0040809662432073,-0.1471,0.2524999999999999,7,0,0,0.1867283333333333,,경고
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2026-02,8,0.5761923894108999,-0.0016366368601796,0.0146415606383554,-0.1154,0.2202999999999999,8,0,0,0.200067,,관찰
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2026-03,9,0.6116893279283626,0.0647800597941736,0.0210111170718488,-0.132,0.1648999999999999,9,0,0,0.198,,경고
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2026-04,10,0.6593852720091732,0.0897181782245082,0.0415964412991366,-0.128,0.1244999999999999,10,0,0,0.1782323333333333,,경고
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2026-05,11,0.6884716802214171,0.1122792908105172,0.0383911761465272,-0.1321,0.0881999999999999,11,0,0,0.1737895,,경고
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,7b5cf607-3031-4fcd-9471-7ea106e0ce35,2026-06,12,0.7032389687346012,0.0915496408062386,0.021926848362714,-0.0976999999999999,0.0671999999999999,12,0,0,0.1817766666666666,,경고
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2025-05,1,0.4725460338167635,,,,0.0126,1,1,0,0.4593021666666667,,관찰
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2025-06,2,0.616682331529644,,,,0.0066999999999999,2,2,0,0.5084981666666667,,관찰
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2025-07,3,0.6923383229239729,,0.1098961445536046,,0.0007999999999999,3,3,0,0.5403293333333333,,심화
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2025-08,4,0.7433912519372627,0.2708452181204992,0.0633544602038093,-0.0109999999999999,0.0016,4,4,0,0.5429733333333333,,심화
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2025-09,5,0.7815172939906201,0.164834962460976,0.0445894855333235,-0.0052999999999999,0.0013999999999999,5,5,0,0.5244901666666667,,심화
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2025-10,6,0.7891076388678118,0.0967693159438388,0.0228581934652745,0.0015,0.0022999999999999,6,6,0,0.5906165,,심화
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2025-11,7,0.8136969737792151,0.0703057218419523,0.0160898398942975,0.0025,0.0041,7,7,0,0.56701,,심화
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2025-12,8,0.8191650128578756,0.0376477188672554,0.0150286869950319,0.0036,0.005,8,8,0,0.60627,,심화
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2026-01,9,0.8315089060969812,0.0424012672291694,0.008905966158883,0.0022,0.0045,9,9,0,0.6053833333333334,,심화
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2026-02,10,0.8439976375862666,0.0303006638070514,0.0124163123641954,-0.0032,0.0008999999999999,10,10,1,0.6774326666666667,,심화
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2026-03,11,0.8602953247264749,0.0411303118685992,0.0143932093147468,-0.0032,0.0017999999999999,11,11,1,0.622516,,심화
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,7b65e3b6-4ae9-4821-a64b-5fdd8b1e2a9a,2026-04,12,0.8644856625664,0.0329767564694187,0.0102440124900667,-0.001,0.0035,12,12,1,0.6234925,,심화
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2025-05,1,0.4608873795591388,,,,0.7069,1,0,0,0.4027025714285714,,관찰
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2025-06,2,0.2709064651324689,,,,0.6571,2,0,0,0.3916918571428571,,관찰
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2025-07,3,0.2386652985216432,,-0.1111110405187477,,0.6258,3,0,0,0.3949362857142857,,관찰
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2025-08,4,0.2570058838746608,-0.2038814956844779,-0.006950290628904,-0.1139,0.593,4,0,0,0.385684,,관찰
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2025-09,5,0.3020944675262121,0.0311880023937431,0.0317145845022844,-0.1223,0.5347999999999999,5,0,0,0.3787927142857142,,주의
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2025-10,6,0.3577356250136932,0.1190703264920499,0.0503648705695161,-0.1603,0.4655,6,0,0,0.3810937142857143,,주의
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2025-11,7,0.4015119286382738,0.1445060447636129,0.0497087305560308,-0.1674,0.4256,7,0,0,0.3772281428571428,,경고
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2025-12,8,0.418324644637318,0.1162301771111059,0.0302945098118124,-0.1105999999999999,0.4242,8,0,0,0.3778317142857142,,경고
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2026-01,9,0.5903197992027167,0.2325841741890235,0.0944039352822214,-0.0723,0.3932,9,0,0,0.3963948571428571,,경고
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2026-02,10,0.6793556836729165,0.2778437550346427,0.1305155195177992,-0.0545999999999999,0.371,10,0,0,0.3863672857142857,,경고
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2026-03,11,0.61236039074681,0.1940357461094919,0.0110202957720466,-0.0727,0.3515,11,0,0,0.3828738571428571,,경고
e56ac845-091e-45e3-8fab-5fc081f32d50,7b6b1927-8791-4951-9a4c-77325fb09b0d,2026-04,12,0.5852143930461005,-0.0051054061566162,-0.047070645313408,-0.0828999999999999,0.3103,12,0,0,0.3802605714285714,,관찰
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2025-06,1,0.1305126800234163,,,,0.6969,1,0,0,0.31302,,관찰
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2025-07,2,0.2201571800306331,,,,0.6002,2,0,0,0.326365,,관찰
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2025-08,3,0.2756385746807858,,0.0725629473286847,,0.5475,3,0,0,0.34053625,,관찰
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2025-09,4,0.3442391250283783,0.2137264450049619,0.0620409724988725,-0.2278,0.4690999999999999,4,0,0,0.3328975,,주의
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2025-10,5,0.3974613793068746,0.1773041992762414,0.0609114023130444,-0.1840999999999999,0.4161,5,0,0,0.32929775,,주의
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2025-11,6,0.4411732078615954,0.1655346331808096,0.0484670414166085,-0.1822,0.3652999999999999,6,0,0,0.34003325,,경고
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2025-12,7,0.4813695650534783,0.1371304400251,0.0419540928733018,-0.1544999999999999,0.3146,7,0,0,0.3611155,,경고
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2026-01,8,0.5401294110751211,0.1426680317682465,0.0494781016067628,-0.1389,0.2772,8,0,0,0.3157875,,경고
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2026-02,9,0.5589015972951629,0.1177283894335674,0.0387660161208422,-0.1428999999999999,0.2224,9,0,0,0.360532,,경고
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2026-03,10,0.6176140524942183,0.1362444874407399,0.0387423207095485,-0.1199,0.1947,10,0,0,0.309479,,경고
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2026-04,11,0.6236853829043366,0.0835559718292154,0.0323918928045868,-0.1215,0.1556999999999999,11,0,0,0.35772825,,경고
584c9362-21d7-427b-8175-f46ce98167c5,7c8115dd-a189-4ad0-a5b0-5b47f87af20a,2026-05,12,0.6605715433532242,0.1016699460580613,0.0214787454295029,-0.0931,0.1293,12,0,0,0.3464105,,경고
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2024-12,1,0.1430603777890153,,,,0.6788,1,0,0,0.4446598,,관찰
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-01,2,0.1968522267627239,,,,0.637,2,0,0,0.4250356,,관찰
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-02,3,0.2698342886549929,,0.0633869554329887,,0.5434,3,0,0,0.468499,,관찰
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-03,4,0.5884260447191609,0.4453656669301455,0.1957869089782185,-0.1752999999999999,0.5035000000000001,4,0,1,0.402923,,경고
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-04,5,0.5123329168685491,0.3154806901058252,0.121249314106778,-0.2263,0.4106999999999999,5,0,1,0.4070286,,경고
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-05,6,0.4474838781564689,0.177649589501476,-0.0704710832813459,-0.1103999999999999,0.433,6,0,1,0.4442928,,경고
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-06,7,0.4502005420002012,-0.1382255027189596,-0.0310661874341739,-0.1158,0.3877,7,0,1,0.4568,,관찰
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-07,8,0.4648587344074476,-0.0474741824611014,0.0086874281254893,-0.0375999999999999,0.3731,8,0,1,0.4462756,,관찰
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-08,9,0.5014003306424619,0.0539164524859929,0.0255998943211303,-0.0928,0.3402,9,0,1,0.3917712,,경고
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-09,10,0.5064930999228061,0.0562925579226048,0.0208171827576792,-0.1053,0.2824,10,0,0,0.4792256,,경고
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-10,11,0.5403717404073478,0.0755130059999001,0.0194857048824429,-0.1282999999999999,0.2448,11,0,0,0.5142628,,경고
d1b04e44-4e3b-4db1-9f5b-e6fc0c5f6dee,7cbb90f7-9f7a-4ca4-aba8-b379e9a4ccfa,2025-11,12,0.5819751580692842,0.0805748274268223,0.037741029073239,-0.1059999999999999,0.2342,12,0,0,0.4735362,,경고
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-02,1,0.1632926912448989,,,,0.5863999999999999,1,0,0,0.3592468571428571,,관찰
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-03,2,0.2320298044363047,,,,0.5262,2,0,0,0.3831475714285714,,관찰
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-04,3,0.293334411434198,,0.0650208600946495,,0.4662999999999999,3,0,0,0.3658161428571428,,관찰
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-05,4,0.3413323524513077,0.1780396612064087,0.0546512740075014,-0.1734,0.4129999999999999,4,0,0,0.3739965714285714,,주의
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-06,5,0.3919459524683357,0.1599161480320309,0.0493057705170688,-0.1579,0.3682999999999999,5,0,0,0.3462667142857142,,주의
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-07,6,0.4233279165607587,0.1299935051265607,0.0409977820547255,-0.1449,0.3213999999999999,6,0,0,0.3749942857142857,,경고
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-08,7,0.4664254110729151,0.1250930586216074,0.0372397293022897,-0.1339999999999999,0.279,7,0,0,0.3722955714285714,,경고
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-09,8,0.517420967090814,0.1254750146224783,0.0470465252650276,-0.1409,0.2273999999999999,8,0,0,0.3482041428571428,,경고
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-10,9,0.5504270495544544,0.1270991329936956,0.0420008192407696,-0.1075999999999999,0.2137999999999999,9,0,0,0.3229285714285714,,경고
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-11,10,0.5701391104110098,0.1037136993380947,0.0263590716600979,-0.1068,0.1722,10,0,0,0.3361201428571428,,경고
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2025-12,11,0.6331446169385735,0.1157236498477595,0.0413587836920595,-0.0983999999999999,0.1289999999999999,11,0,0,0.3690081428571428,,경고
6886409e-7280-42e8-859e-1d5b6f1f78fb,7d1b0df4-23af-481b-b17f-91614b7cb590,2026-01,12,0.6553565976261609,0.1049295480717065,0.0426087436075755,-0.1148999999999999,0.0989,12,0,0,0.356688,,경고
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2025-08,1,0.0775149511075359,,,,0.6677000000000001,1,0,0,0.1730027142857143,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2025-09,2,0.08944838177712,,,,0.6609,2,0,0,0.1767678571428571,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2025-10,3,0.0831345015158645,,0.0028097752041642,,0.6686000000000001,3,0,0,0.1914771428571428,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2025-11,4,0.088729395117038,0.011214444009502,-0.000359493330041,-0.0051999999999999,0.6625000000000001,4,0,0,0.1889632857142857,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2025-12,5,0.0760728861367343,-0.0133754956403857,-0.0035308076895651,0.0162999999999999,0.6772,5,0,0,0.1748678571428571,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2026-01,6,0.0647958045348847,-0.0183386969809798,-0.0119667952910766,0.0192999999999999,0.6879000000000001,6,0,0,0.1658692857142857,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2026-02,7,0.4448117862809638,0.3560823911639258,0.1843694500721147,0.0292999999999999,0.6918000000000001,7,0,0,0.1745508571428571,,경고
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2026-03,8,0.1055519172378047,0.0294790311010703,0.0203780563514599,0.0077,0.6849000000000001,8,0,0,0.1824297142857142,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2026-04,9,0.0665281532423169,0.0017323487074322,-0.1891418165193234,-0.0001999999999999,0.6877000000000001,9,0,0,0.1886338571428571,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2026-05,10,0.0738351062907727,-0.370976679990191,-0.015858405473516,-0.0144,0.6774,10,0,0,0.1831827142857142,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2026-06,11,0.0690554993174799,-0.0364964179203247,0.0012636730375815,-0.0017,0.6832,11,0,0,0.1764407142857142,,관찰
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,7d468b79-9b56-4001-90b6-d6e3ed4df40a,2026-07,12,0.0685592079850826,0.0020310547427657,-0.002637949152845,-0.0047,0.683,12,0,0,0.18361,,관찰
59ea5aa3-d6e9-42d6-a9df-0cd31b22f114,7d5acc2e-843b-45c1-a729-5a9197d878bf,2024-11,1,0.0758228129293553,,,,0.6681,1,0,0,0.331784,,관찰
59ea5aa3-d6e9-42d6-a9df-0cd31b22f114,7d5acc2e-843b-45c1-a729-5a9197d878bf,2024-12,2,0.092323530938474,,,,0.6554,2,0,0,0.3672105,,관찰
59ea5aa3-d6e9-42d6-a9df-0cd31b22f114,7d5acc2e-843b-45c1-a729-5a9197d878bf,2025-01,3,0.0924261173518379,,0.0083016522112412,,0.659,3,0,0,0.31592125,,관찰
59ea5aa3-d6e9-42d6-a9df-0cd31b22f114,7d5acc2e-843b-45c1-a729-5a9197d878bf,2025-02,4,0.0898106960270745,0.0139878830977191,-0.0012564174556997,-0.008,0.6601,4,0,0,0.33234675,,관찰
59ea5aa3-d6e9-42d6-a9df-0cd31b22f114,7d5acc2e-843b-45c1-a729-5a9197d878bf,2025-03,5,0.0920443426090463,-0.0002791883294276,-0.0001908873713957,0.0023999999999999,0.6577999999999999,5,0,0,0.3354365,,관찰
59ea5aa3-d6e9-42d6-a9df-0cd31b22f114,7d5acc2e-843b-45c1-a729-5a9197d878bf,2025-04,6,0.0947399946603143,0.0023138773084764,0.0024646493166199,-0.0037,0.6553,6,0,0,0.32720125,,관찰
59ea5aa3-d6e9-42d6-a9df-0cd31b22f114,7d5acc2e-843b-45c1-a729-5a9197d878bf,2025-05,7,0.1119724097268635,0.022161713699789,0.0099640335589086,-0.0242,0.6359,7,0,0,0.32984475,,관찰
59ea5aa3-d6e9-42d6-a9df-0cd31b22f114,7d5acc2e-843b-45c1-a729-5a9197d878bf,2025-06,8,0.1402045041089015,0.0481601614998552,0.0227322547242935,-0.0529999999999999,0.6048,8,0,0,0.3392235,,관찰
